# time,IL10_macrophage
5.820000000000000284e+01,9.915720414193958110e-01
5.830000000000000426e+01,9.916558262243758692e-01
5.840000000000000568e+01,9.917387788463992715e-01
5.850000000000000000e+01,9.918209075787075557e-01
5.860000000000000142e+01,9.919022205908831769e-01
5.870000000000000284e+01,9.919827259668636543e-01
5.880000000000000426e+01,9.920624317049419050e-01
5.890000000000000568e+01,9.921413457177659101e-01
5.900000000000000000e+01,9.922194758323389374e-01
5.910000000000000142e+01,9.922968298006237253e-01
5.920000000000000284e+01,9.923734153763619226e-01
5.930000000000000426e+01,9.924492401905555816e-01
5.940000000000000568e+01,9.925243117780874202e-01
5.950000000000000000e+01,9.925986375933586459e-01
5.960000000000000142e+01,9.926722250102882894e-01
5.970000000000000284e+01,9.927450813223134274e-01
5.980000000000000426e+01,9.928172137423895149e-01
5.990000000000000568e+01,9.928886294334092755e-01
