# time,IL6_macrophage
5.820000000000000284e+01,1.258938495734606214e-02
5.830000000000000426e+01,1.246497326078188118e-02
5.840000000000000568e+01,1.234179371891228928e-02
5.850000000000000000e+01,1.221983415807392781e-02
5.860000000000000142e+01,1.209908257899139535e-02
5.870000000000000284e+01,1.197952710940478581e-02
5.880000000000000426e+01,1.186115600406965204e-02
5.890000000000000568e+01,1.174395764475702139e-02
5.900000000000000000e+01,1.162792054025339750e-02
5.910000000000000142e+01,1.151303329428913710e-02
5.920000000000000284e+01,1.139928437319884247e-02
5.930000000000000426e+01,1.128666248252625966e-02
5.940000000000000568e+01,1.117515648650908161e-02
5.950000000000000000e+01,1.106475536078554284e-02
5.960000000000000142e+01,1.095544819239439339e-02
5.970000000000000284e+01,1.084722417977494226e-02
5.980000000000000426e+01,1.074007263276703303e-02
5.990000000000000568e+01,1.063398295579443160e-02
